city,province,country,lastUpdate,keyId,confirmed,deaths,recovered
Marion,Indiana,US,2020-10-04T04:23:44+00:00,"Marion, Indiana, US",22115,769,
Marshall,Indiana,US,2020-10-04T04:23:44+00:00,"Marshall, Indiana, US",1053,25,
Martin,Indiana,US,2020-10-04T04:23:44+00:00,"Martin, Indiana, US",172,0,
Miami,Indiana,US,2020-10-04T04:23:44+00:00,"Miami, Indiana, US",450,4,
Monroe,Indiana,US,2020-10-04T04:23:44+00:00,"Monroe, Indiana, US",2776,37,
Montgomery,Indiana,US,2020-10-04T04:23:44+00:00,"Montgomery, Indiana, US",513,22,
Morgan,Indiana,US,2020-10-04T04:23:44+00:00,"Morgan, Indiana, US",760,40,
Newton,Indiana,US,2020-10-04T04:23:44+00:00,"Newton, Indiana, US",177,11,
Noble,Indiana,US,2020-10-04T04:23:44+00:00,"Noble, Indiana, US",950,32,
Ohio,Indiana,US,2020-10-04T04:23:44+00:00,"Ohio, Indiana, US",80,7,
Orange,Indiana,US,2020-10-04T04:23:44+00:00,"Orange, Indiana, US",294,24,
Owen,Indiana,US,2020-10-04T04:23:44+00:00,"Owen, Indiana, US",174,1,
Parke,Indiana,US,2020-10-04T04:23:44+00:00,"Parke, Indiana, US",123,2,
Perry,Indiana,US,2020-10-04T04:23:44+00:00,"Perry, Indiana, US",238,13,
Pike,Indiana,US,2020-10-04T04:23:44+00:00,"Pike, Indiana, US",232,4,
Porter,Indiana,US,2020-10-04T04:23:44+00:00,"Porter, Indiana, US",2318,47,
Posey,Indiana,US,2020-10-04T04:23:44+00:00,"Posey, Indiana, US",421,2,
Pulaski,Indiana,US,2020-10-04T04:23:44+00:00,"Pulaski, Indiana, US",116,1,
Putnam,Indiana,US,2020-10-04T04:23:44+00:00,"Putnam, Indiana, US",613,11,
Randolph,Indiana,US,2020-10-04T04:23:44+00:00,"Randolph, Indiana, US",245,8,
Ripley,Indiana,US,2020-10-04T04:23:44+00:00,"Ripley, Indiana, US",321,8,
Rush,Indiana,US,2020-10-04T04:23:44+00:00,"Rush, Indiana, US",162,4,
Scott,Indiana,US,2020-10-04T04:23:44+00:00,"Scott, Indiana, US",415,11,
Shelby,Indiana,US,2020-10-04T04:23:44+00:00,"Shelby, Indiana, US",694,29,
Spencer,Indiana,US,2020-10-04T04:23:44+00:00,"Spencer, Indiana, US",292,3,
St. Joseph,Indiana,US,2020-10-04T04:23:44+00:00,"St. Joseph, Indiana, US",7100,123,
Starke,Indiana,US,2020-10-04T04:23:44+00:00,"Starke, Indiana, US",282,7,
Steuben,Indiana,US,2020-10-04T04:23:44+00:00,"Steuben, Indiana, US",428,8,
Sullivan,Indiana,US,2020-10-04T04:23:44+00:00,"Sullivan, Indiana, US",346,12,
Switzerland,Indiana,US,2020-10-04T04:23:44+00:00,"Switzerland, Indiana, US",71,0,
Tippecanoe,Indiana,US,2020-10-04T04:23:44+00:00,"Tippecanoe, Indiana, US",2777,13,
Tipton,Indiana,US,2020-10-04T04:23:44+00:00,"Tipton, Indiana, US",240,23,
Unassigned,Indiana,US,2020-10-04T04:23:44+00:00,"Unassigned, Indiana, US",0,227,
Union,Indiana,US,2020-10-04T04:23:44+00:00,"Union, Indiana, US",80,0,
Vanderburgh,Indiana,US,2020-10-04T04:23:44+00:00,"Vanderburgh, Indiana, US",4153,31,
Vermillion,Indiana,US,2020-10-04T04:23:44+00:00,"Vermillion, Indiana, US",140,0,
Vigo,Indiana,US,2020-10-04T04:23:44+00:00,"Vigo, Indiana, US",1990,28,
Wabash,Indiana,US,2020-10-04T04:23:44+00:00,"Wabash, Indiana, US",282,8,
Warren,Indiana,US,2020-10-04T04:23:44+00:00,"Warren, Indiana, US",43,1,
Warrick,Indiana,US,2020-10-04T04:23:44+00:00,"Warrick, Indiana, US",1501,53,
Washington,Indiana,US,2020-10-04T04:23:44+00:00,"Washington, Indiana, US",284,2,
Wayne,Indiana,US,2020-10-04T04:23:44+00:00,"Wayne, Indiana, US",825,15,
Wells,Indiana,US,2020-10-04T04:23:44+00:00,"Wells, Indiana, US",278,4,
White,Indiana,US,2020-10-04T04:23:44+00:00,"White, Indiana, US",502,15,
Whitley,Indiana,US,2020-10-04T04:23:44+00:00,"Whitley, Indiana, US",306,6,
Adair,Iowa,US,2020-10-04T04:23:44+00:00,"Adair, Iowa, US",76,1,
Adams,Iowa,US,2020-10-04T04:23:44+00:00,"Adams, Iowa, US",40,0,
Allamakee,Iowa,US,2020-10-04T04:23:44+00:00,"Allamakee, Iowa, US",270,6,
Appanoose,Iowa,US,2020-10-04T04:23:44+00:00,"Appanoose, Iowa, US",150,3,
Audubon,Iowa,US,2020-10-04T04:23:44+00:00,"Audubon, Iowa, US",104,1,
Benton,Iowa,US,2020-10-04T04:23:44+00:00,"Benton, Iowa, US",365,1,
Black Hawk,Iowa,US,2020-10-04T04:23:44+00:00,"Black Hawk, Iowa, US",4641,93,
Boone,Iowa,US,2020-10-04T04:23:44+00:00,"Boone, Iowa, US",552,8,
Bremer,Iowa,US,2020-10-04T04:23:44+00:00,"Bremer, Iowa, US",525,7,
Buchanan,Iowa,US,2020-10-04T04:23:44+00:00,"Buchanan, Iowa, US",314,1,
Buena Vista,Iowa,US,2020-10-04T04:23:44+00:00,"Buena Vista, Iowa, US",2046,12,
Butler,Iowa,US,2020-10-04T04:23:44+00:00,"Butler, Iowa, US",293,2,
Calhoun,Iowa,US,2020-10-04T04:23:44+00:00,"Calhoun, Iowa, US",206,3,
Carroll,Iowa,US,2020-10-04T04:23:44+00:00,"Carroll, Iowa, US",745,5,
Cass,Iowa,US,2020-10-04T04:23:44+00:00,"Cass, Iowa, US",194,2,
Cedar,Iowa,US,2020-10-04T04:23:44+00:00,"Cedar, Iowa, US",280,2,
Cerro Gordo,Iowa,US,2020-10-04T04:23:44+00:00,"Cerro Gordo, Iowa, US",1105,23,
Cherokee,Iowa,US,2020-10-04T04:23:44+00:00,"Cherokee, Iowa, US",292,2,
Chickasaw,Iowa,US,2020-10-04T04:23:44+00:00,"Chickasaw, Iowa, US",292,1,
Clarke,Iowa,US,2020-10-04T04:23:44+00:00,"Clarke, Iowa, US",275,3,
Clay,Iowa,US,2020-10-04T04:23:44+00:00,"Clay, Iowa, US",370,4,
Clayton,Iowa,US,2020-10-04T04:23:44+00:00,"Clayton, Iowa, US",284,3,
Clinton,Iowa,US,2020-10-04T04:23:44+00:00,"Clinton, Iowa, US",1193,22,
Crawford,Iowa,US,2020-10-04T04:23:44+00:00,"Crawford, Iowa, US",1150,7,
Dallas,Iowa,US,2020-10-04T04:23:44+00:00,"Dallas, Iowa, US",2926,38,
Davis,Iowa,US,2020-10-04T04:23:44+00:00,"Davis, Iowa, US",132,4,
Decatur,Iowa,US,2020-10-04T04:23:44+00:00,"Decatur, Iowa, US",76,0,
Delaware,Iowa,US,2020-10-04T04:23:44+00:00,"Delaware, Iowa, US",499,4,
Des Moines,Iowa,US,2020-10-04T04:23:44+00:00,"Des Moines, Iowa, US",894,9,
Dickinson,Iowa,US,2020-10-04T04:23:44+00:00,"Dickinson, Iowa, US",572,7,
Dubuque,Iowa,US,2020-10-04T04:23:44+00:00,"Dubuque, Iowa, US",3696,44,
Emmet,Iowa,US,2020-10-04T04:23:44+00:00,"Emmet, Iowa, US",297,10,
Fayette,Iowa,US,2020-10-04T04:23:44+00:00,"Fayette, Iowa, US",249,2,
Floyd,Iowa,US,2020-10-04T04:23:44+00:00,"Floyd, Iowa, US",375,5,
Franklin,Iowa,US,2020-10-04T04:23:44+00:00,"Franklin, Iowa, US",355,18,
Fremont,Iowa,US,2020-10-04T04:23:44+00:00,"Fremont, Iowa, US",139,0,
Greene,Iowa,US,2020-10-04T04:23:44+00:00,"Greene, Iowa, US",126,0,
Grundy,Iowa,US,2020-10-04T04:23:44+00:00,"Grundy, Iowa, US",239,4,
Guthrie,Iowa,US,2020-10-04T04:23:44+00:00,"Guthrie, Iowa, US",289,10,
Hamilton,Iowa,US,2020-10-04T04:23:44+00:00,"Hamilton, Iowa, US",341,3,
Hancock,Iowa,US,2020-10-04T04:23:44+00:00,"Hancock, Iowa, US",212,2,
Hardin,Iowa,US,2020-10-04T04:23:44+00:00,"Hardin, Iowa, US",327,1,
Harrison,Iowa,US,2020-10-04T04:23:44+00:00,"Harrison, Iowa, US",310,5,
Henry,Iowa,US,2020-10-04T04:23:44+00:00,"Henry, Iowa, US",836,5,
Howard,Iowa,US,2020-10-04T04:23:44+00:00,"Howard, Iowa, US",196,7,
Humboldt,Iowa,US,2020-10-04T04:23:44+00:00,"Humboldt, Iowa, US",202,3,
Ida,Iowa,US,2020-10-04T04:23:44+00:00,"Ida, Iowa, US",146,2,
Iowa,Iowa,US,2020-10-04T04:23:44+00:00,"Iowa, Iowa, US",249,1,
Jackson,Iowa,US,2020-10-04T04:23:44+00:00,"Jackson, Iowa, US",400,3,
Jasper,Iowa,US,2020-10-04T04:23:44+00:00,"Jasper, Iowa, US",909,34,
Jefferson,Iowa,US,2020-10-04T04:23:44+00:00,"Jefferson, Iowa, US",150,1,
Johnson,Iowa,US,2020-10-04T04:23:44+00:00,"Johnson, Iowa, US",5259,28,
Jones,Iowa,US,2020-10-04T04:23:44+00:00,"Jones, Iowa, US",311,3,
Keokuk,Iowa,US,2020-10-04T04:23:44+00:00,"Keokuk, Iowa, US",125,1,
Kossuth,Iowa,US,2020-10-04T04:23:44+00:00,"Kossuth, Iowa, US",312,0,
Lee,Iowa,US,2020-10-04T04:23:44+00:00,"Lee, Iowa, US",692,7,
Linn,Iowa,US,2020-10-04T04:23:44+00:00,"Linn, Iowa, US",4372,116,
Louisa,Iowa,US,2020-10-04T04:23:44+00:00,"Louisa, Iowa, US",443,15,
Lucas,Iowa,US,2020-10-04T04:23:44+00:00,"Lucas, Iowa, US",160,6,
Lyon,Iowa,US,2020-10-04T04:23:44+00:00,"Lyon, Iowa, US",422,4,
Madison,Iowa,US,2020-10-04T04:23:44+00:00,"Madison, Iowa, US",262,2,
Mahaska,Iowa,US,2020-10-04T04:23:44+00:00,"Mahaska, Iowa, US",448,21,
Marion,Iowa,US,2020-10-04T04:23:44+00:00,"Marion, Iowa, US",798,9,
Marshall,Iowa,US,2020-10-04T04:23:44+00:00,"Marshall, Iowa, US",1825,35,
Mills,Iowa,US,2020-10-04T04:23:44+00:00,"Mills, Iowa, US",219,1,
Mitchell,Iowa,US,2020-10-04T04:23:44+00:00,"Mitchell, Iowa, US",201,0,
Monona,Iowa,US,2020-10-04T04:23:44+00:00,"Monona, Iowa, US",174,1,
Monroe,Iowa,US,2020-10-04T04:23:44+00:00,"Monroe, Iowa, US",164,11,
Montgomery,Iowa,US,2020-10-04T04:23:44+00:00,"Montgomery, Iowa, US",109,5,
Muscatine,Iowa,US,2020-10-04T04:23:44+00:00,"Muscatine, Iowa, US",1164,56,
O'Brien,Iowa,US,2020-10-04T04:23:44+00:00,"O'Brien, Iowa, US",453,9,
Osceola,Iowa,US,2020-10-04T04:23:44+00:00,"Osceola, Iowa, US",184,0,
Page,Iowa,US,2020-10-04T04:23:44+00:00,"Page, Iowa, US",245,0,
Palo Alto,Iowa,US,2020-10-04T04:23:44+00:00,"Palo Alto, Iowa, US",232,0,
Plymouth,Iowa,US,2020-10-04T04:23:44+00:00,"Plymouth, Iowa, US",1255,22,
Pocahontas,Iowa,US,2020-10-04T04:23:44+00:00,"Pocahontas, Iowa, US",177,2,
Polk,Iowa,US,2020-10-04T04:23:44+00:00,"Polk, Iowa, US",16450,270,
Pottawattamie,Iowa,US,2020-10-04T04:23:44+00:00,"Pottawattamie, Iowa, US",2328,41,
Poweshiek,Iowa,US,2020-10-04T04:23:44+00:00,"Poweshiek, Iowa, US",351,9,
Ringgold,Iowa,US,2020-10-04T04:23:44+00:00,"Ringgold, Iowa, US",56,2,
Sac,Iowa,US,2020-10-04T04:23:44+00:00,"Sac, Iowa, US",286,0,
Scott,Iowa,US,2020-10-04T04:23:44+00:00,"Scott, Iowa, US",3298,29,
Shelby,Iowa,US,2020-10-04T04:23:44+00:00,"Shelby, Iowa, US",284,1,
Sioux,Iowa,US,2020-10-04T04:23:44+00:00,"Sioux, Iowa, US",1859,4,
Story,Iowa,US,2020-10-04T04:23:44+00:00,"Story, Iowa, US",3551,17,
Tama,Iowa,US,2020-10-04T04:23:44+00:00,"Tama, Iowa, US",791,32,
Taylor,Iowa,US,2020-10-04T04:23:44+00:00,"Taylor, Iowa, US",164,1,
Unassigned,Iowa,US,2020-10-04T04:23:44+00:00,"Unassigned, Iowa, US",12,0,
Union,Iowa,US,2020-10-04T04:23:44+00:00,"Union, Iowa, US",152,3,
Van Buren,Iowa,US,2020-10-04T04:23:44+00:00,"Van Buren, Iowa, US",126,1,
Wapello,Iowa,US,2020-10-04T04:23:44+00:00,"Wapello, Iowa, US",1374,57,
Warren,Iowa,US,2020-10-04T04:23:44+00:00,"Warren, Iowa, US",995,6,
Washington,Iowa,US,2020-10-04T04:23:44+00:00,"Washington, Iowa, US",514,11,
Wayne,Iowa,US,2020-10-04T04:23:44+00:00,"Wayne, Iowa, US",91,3,
Webster,Iowa,US,2020-10-04T04:23:44+00:00,"Webster, Iowa, US",1389,14,
Winnebago,Iowa,US,2020-10-04T04:23:44+00:00,"Winnebago, Iowa, US",337,14,
Winneshiek,Iowa,US,2020-10-04T04:23:44+00:00,"Winneshiek, Iowa, US",353,8,
Woodbury,Iowa,US,2020-10-04T04:23:44+00:00,"Woodbury, Iowa, US",5906,69,
Worth,Iowa,US,2020-10-04T04:23:44+00:00,"Worth, Iowa, US",114,0,
Wright,Iowa,US,2020-10-04T04:23:44+00:00,"Wright, Iowa, US",610,1,
Allen,Kansas,US,2020-10-04T04:23:44+00:00,"Allen, Kansas, US",44,1,
Anderson,Kansas,US,2020-10-04T04:23:44+00:00,"Anderson, Kansas, US",76,0,
Atchison,Kansas,US,2020-10-04T04:23:44+00:00,"Atchison, Kansas, US",366,3,
Barber,Kansas,US,2020-10-04T04:23:44+00:00,"Barber, Kansas, US",10,0,
Barton,Kansas,US,2020-10-04T04:23:44+00:00,"Barton, Kansas, US",542,7,
Bourbon,Kansas,US,2020-10-04T04:23:44+00:00,"Bourbon, Kansas, US",161,3,
Brown,Kansas,US,2020-10-04T04:23:44+00:00,"Brown, Kansas, US",128,5,
Butler,Kansas,US,2020-10-04T04:23:44+00:00,"Butler, Kansas, US",581,3,
Chase,Kansas,US,2020-10-04T04:23:44+00:00,"Chase, Kansas, US",82,1,
Chautauqua,Kansas,US,2020-10-04T04:23:44+00:00,"Chautauqua, Kansas, US",17,0,
Cherokee,Kansas,US,2020-10-04T04:23:44+00:00,"Cherokee, Kansas, US",540,7,
Cheyenne,Kansas,US,2020-10-04T04:23:44+00:00,"Cheyenne, Kansas, US",72,2,
Clark,Kansas,US,2020-10-04T04:23:44+00:00,"Clark, Kansas, US",53,1,
Clay,Kansas,US,2020-10-04T04:23:44+00:00,"Clay, Kansas, US",63,2,
Cloud,Kansas,US,2020-10-04T04:23:44+00:00,"Cloud, Kansas, US",71,1,
Coffey,Kansas,US,2020-10-04T04:23:44+00:00,"Coffey, Kansas, US",129,9,
Comanche,Kansas,US,2020-10-04T04:23:44+00:00,"Comanche, Kansas, US",16,0,
Cowley,Kansas,US,2020-10-04T04:23:44+00:00,"Cowley, Kansas, US",386,8,
Crawford,Kansas,US,2020-10-04T04:23:44+00:00,"Crawford, Kansas, US",1131,8,
Decatur,Kansas,US,2020-10-04T04:23:44+00:00,"Decatur, Kansas, US",27,1,
Dickinson,Kansas,US,2020-10-04T04:23:44+00:00,"Dickinson, Kansas, US",226,2,
Doniphan,Kansas,US,2020-10-04T04:23:44+00:00,"Doniphan, Kansas, US",123,0,
Douglas,Kansas,US,2020-10-04T04:23:44+00:00,"Douglas, Kansas, US",2414,13,
Edwards,Kansas,US,2020-10-04T04:23:44+00:00,"Edwards, Kansas, US",53,0,
Elk,Kansas,US,2020-10-04T04:23:44+00:00,"Elk, Kansas, US",1,0,
Ellis,Kansas,US,2020-10-04T04:23:44+00:00,"Ellis, Kansas, US",1092,6,
Ellsworth,Kansas,US,2020-10-04T04:23:44+00:00,"Ellsworth, Kansas, US",62,0,
Finney,Kansas,US,2020-10-04T04:23:44+00:00,"Finney, Kansas, US",2260,12,
Ford,Kansas,US,2020-10-04T04:23:44+00:00,"Ford, Kansas, US",2859,13,
Franklin,Kansas,US,2020-10-04T04:23:44+00:00,"Franklin, Kansas, US",409,3,
Geary,Kansas,US,2020-10-04T04:23:44+00:00,"Geary, Kansas, US",313,3,
Gove,Kansas,US,2020-10-04T04:23:44+00:00,"Gove, Kansas, US",85,0,
Graham,Kansas,US,2020-10-04T04:23:44+00:00,"Graham, Kansas, US",39,1,
Grant,Kansas,US,2020-10-04T04:23:44+00:00,"Grant, Kansas, US",318,5,
Gray,Kansas,US,2020-10-04T04:23:44+00:00,"Gray, Kansas, US",136,0,
Greeley,Kansas,US,2020-10-04T04:23:44+00:00,"Greeley, Kansas, US",8,0,
Greenwood,Kansas,US,2020-10-04T04:23:44+00:00,"Greenwood, Kansas, US",49,0,
Hamilton,Kansas,US,2020-10-04T04:23:44+00:00,"Hamilton, Kansas, US",44,0,
Harper,Kansas,US,2020-10-04T04:23:44+00:00,"Harper, Kansas, US",120,2,
Harvey,Kansas,US,2020-10-04T04:23:44+00:00,"Harvey, Kansas, US",369,7,
Haskell,Kansas,US,2020-10-04T04:23:44+00:00,"Haskell, Kansas, US",103,1,
Hodgeman,Kansas,US,2020-10-04T04:23:44+00:00,"Hodgeman, Kansas, US",26,0,
Jackson,Kansas,US,2020-10-04T04:23:44+00:00,"Jackson, Kansas, US",253,2,
Jefferson,Kansas,US,2020-10-04T04:23:44+00:00,"Jefferson, Kansas, US",203,4,
Jewell,Kansas,US,2020-10-04T04:23:44+00:00,"Jewell, Kansas, US",17,1,
Johnson,Kansas,US,2020-10-04T04:23:44+00:00,"Johnson, Kansas, US",11546,158,
Kearny,Kansas,US,2020-10-04T04:23:44+00:00,"Kearny, Kansas, US",99,1,
Kingman,Kansas,US,2020-10-04T04:23:44+00:00,"Kingman, Kansas, US",95,1,
Kiowa,Kansas,US,2020-10-04T04:23:44+00:00,"Kiowa, Kansas, US",28,0,
Labette,Kansas,US,2020-10-04T04:23:44+00:00,"Labette, Kansas, US",249,4,
Lane,Kansas,US,2020-10-04T04:23:44+00:00,"Lane, Kansas, US",15,0,
Leavenworth,Kansas,US,2020-10-04T04:23:44+00:00,"Leavenworth, Kansas, US",2235,13,
Lincoln,Kansas,US,2020-10-04T04:23:44+00:00,"Lincoln, Kansas, US",13,0,
Linn,Kansas,US,2020-10-04T04:23:44+00:00,"Linn, Kansas, US",83,0,
Logan,Kansas,US,2020-10-04T04:23:44+00:00,"Logan, Kansas, US",29,0,
Lyon,Kansas,US,2020-10-04T04:23:44+00:00,"Lyon, Kansas, US",1153,35,
Marion,Kansas,US,2020-10-04T04:23:44+00:00,"Marion, Kansas, US",79,1,
Marshall,Kansas,US,2020-10-04T04:23:44+00:00,"Marshall, Kansas, US",34,0,
McPherson,Kansas,US,2020-10-04T04:23:44+00:00,"McPherson, Kansas, US",290,1,
Meade,Kansas,US,2020-10-04T04:23:44+00:00,"Meade, Kansas, US",123,1,
Miami,Kansas,US,2020-10-04T04:23:44+00:00,"Miami, Kansas, US",407,1,
Mitchell,Kansas,US,2020-10-04T04:23:44+00:00,"Mitchell, Kansas, US",47,0,
Montgomery,Kansas,US,2020-10-04T04:23:44+00:00,"Montgomery, Kansas, US",429,6,
Morris,Kansas,US,2020-10-04T04:23:44+00:00,"Morris, Kansas, US",41,0,
Morton,Kansas,US,2020-10-04T04:23:44+00:00,"Morton, Kansas, US",20,2,
Nemaha,Kansas,US,2020-10-04T04:23:44+00:00,"Nemaha, Kansas, US",135,1,
Neosho,Kansas,US,2020-10-04T04:23:44+00:00,"Neosho, Kansas, US",183,0,
Ness,Kansas,US,2020-10-04T04:23:44+00:00,"Ness, Kansas, US",101,7,
Norton,Kansas,US,2020-10-04T04:23:44+00:00,"Norton, Kansas, US",40,0,
Osage,Kansas,US,2020-10-04T04:23:44+00:00,"Osage, Kansas, US",112,0,
Osborne,Kansas,US,2020-10-04T04:23:44+00:00,"Osborne, Kansas, US",11,0,
Ottawa,Kansas,US,2020-10-04T04:23:44+00:00,"Ottawa, Kansas, US",59,0,
Pawnee,Kansas,US,2020-10-04T04:23:44+00:00,"Pawnee, Kansas, US",463,1,
Phillips,Kansas,US,2020-10-04T04:23:44+00:00,"Phillips, Kansas, US",130,8,
Pottawatomie,Kansas,US,2020-10-04T04:23:44+00:00,"Pottawatomie, Kansas, US",294,0,
Pratt,Kansas,US,2020-10-04T04:23:44+00:00,"Pratt, Kansas, US",77,0,
Rawlins,Kansas,US,2020-10-04T04:23:44+00:00,"Rawlins, Kansas, US",37,0,
Reno,Kansas,US,2020-10-04T04:23:44+00:00,"Reno, Kansas, US",1149,4,
Republic,Kansas,US,2020-10-04T04:23:44+00:00,"Republic, Kansas, US",48,1,
Rice,Kansas,US,2020-10-04T04:23:44+00:00,"Rice, Kansas, US",85,1,
Riley,Kansas,US,2020-10-04T04:23:44+00:00,"Riley, Kansas, US",1869,8,
Rooks,Kansas,US,2020-10-04T04:23:44+00:00,"Rooks, Kansas, US",114,4,
Rush,Kansas,US,2020-10-04T04:23:44+00:00,"Rush, Kansas, US",64,0,
Russell,Kansas,US,2020-10-04T04:23:44+00:00,"Russell, Kansas, US",110,1,
Saline,Kansas,US,2020-10-04T04:23:44+00:00,"Saline, Kansas, US",786,11,
Scott,Kansas,US,2020-10-04T04:23:44+00:00,"Scott, Kansas, US",120,1,
Sedgwick,Kansas,US,2020-10-04T04:23:44+00:00,"Sedgwick, Kansas, US",8829,93,
Seward,Kansas,US,2020-10-04T04:23:44+00:00,"Seward, Kansas, US",1794,7,
Shawnee,Kansas,US,2020-10-04T04:23:44+00:00,"Shawnee, Kansas, US",2831,34,
Sheridan,Kansas,US,2020-10-04T04:23:44+00:00,"Sheridan, Kansas, US",30,0,
Sherman,Kansas,US,2020-10-04T04:23:44+00:00,"Sherman, Kansas, US",43,0,
Smith,Kansas,US,2020-10-04T04:23:44+00:00,"Smith, Kansas, US",10,0,
Stafford,Kansas,US,2020-10-04T04:23:44+00:00,"Stafford, Kansas, US",60,1,
Stanton,Kansas,US,2020-10-04T04:23:44+00:00,"Stanton, Kansas, US",48,2,
Stevens,Kansas,US,2020-10-04T04:23:44+00:00,"Stevens, Kansas, US",171,1,
Sumner,Kansas,US,2020-10-04T04:23:44+00:00,"Sumner, Kansas, US",208,3,
Thomas,Kansas,US,2020-10-04T04:23:44+00:00,"Thomas, Kansas, US",182,0,
Trego,Kansas,US,2020-10-04T04:23:44+00:00,"Trego, Kansas, US",62,3,
Unassigned,Kansas,US,2020-10-04T04:23:44+00:00,"Unassigned, Kansas, US",0,0,
Wabaunsee,Kansas,US,2020-10-04T04:23:44+00:00,"Wabaunsee, Kansas, US",70,1,
Wallace,Kansas,US,2020-10-04T04:23:44+00:00,"Wallace, Kansas, US",19,0,
Washington,Kansas,US,2020-10-04T04:23:44+00:00,"Washington, Kansas, US",21,0,
Wichita,Kansas,US,2020-10-04T04:23:44+00:00,"Wichita, Kansas, US",6,0,
Wilson,Kansas,US,2020-10-04T04:23:44+00:00,"Wilson, Kansas, US",64,2,
Woodson,Kansas,US,2020-10-04T04:23:44+00:00,"Woodson, Kansas, US",17,0,
Wyandotte,Kansas,US,2020-10-04T04:23:44+00:00,"Wyandotte, Kansas, US",7181,134,
Adair,Kentucky,US,2020-10-04T04:23:44+00:00,"Adair, Kentucky, US",332,19,
Allen,Kentucky,US,2020-10-04T04:23:44+00:00,"Allen, Kentucky, US",388,9,
Anderson,Kentucky,US,2020-10-04T04:23:44+00:00,"Anderson, Kentucky, US",178,1,
Ballard,Kentucky,US,2020-10-04T04:23:44+00:00,"Ballard, Kentucky, US",58,1,
Barren,Kentucky,US,2020-10-04T04:23:44+00:00,"Barren, Kentucky, US",816,13,
Bath,Kentucky,US,2020-10-04T04:23:44+00:00,"Bath, Kentucky, US",92,1,
Bell,Kentucky,US,2020-10-04T04:23:44+00:00,"Bell, Kentucky, US",528,15,
Boone,Kentucky,US,2020-10-04T04:23:44+00:00,"Boone, Kentucky, US",1660,25,
Bourbon,Kentucky,US,2020-10-04T04:23:44+00:00,"Bourbon, Kentucky, US",212,1,
Boyd,Kentucky,US,2020-10-04T04:23:44+00:00,"Boyd, Kentucky, US",501,10,
Boyle,Kentucky,US,2020-10-04T04:23:44+00:00,"Boyle, Kentucky, US",299,0,
Bracken,Kentucky,US,2020-10-04T04:23:44+00:00,"Bracken, Kentucky, US",42,0,
Breathitt,Kentucky,US,2020-10-04T04:23:44+00:00,"Breathitt, Kentucky, US",95,0,
Breckinridge,Kentucky,US,2020-10-04T04:23:44+00:00,"Breckinridge, Kentucky, US",144,2,
Bullitt,Kentucky,US,2020-10-04T04:23:44+00:00,"Bullitt, Kentucky, US",946,11,
Butler,Kentucky,US,2020-10-04T04:23:44+00:00,"Butler, Kentucky, US",345,16,
Caldwell,Kentucky,US,2020-10-04T04:23:44+00:00,"Caldwell, Kentucky, US",171,0,
Calloway,Kentucky,US,2020-10-04T04:23:44+00:00,"Calloway, Kentucky, US",649,9,
Campbell,Kentucky,US,2020-10-04T04:23:44+00:00,"Campbell, Kentucky, US",916,16,
Carlisle,Kentucky,US,2020-10-04T04:23:44+00:00,"Carlisle, Kentucky, US",84,1,
Carroll,Kentucky,US,2020-10-04T04:23:44+00:00,"Carroll, Kentucky, US",203,5,
Carter,Kentucky,US,2020-10-04T04:23:44+00:00,"Carter, Kentucky, US",216,3,
Casey,Kentucky,US,2020-10-04T04:23:44+00:00,"Casey, Kentucky, US",281,15,
Christian,Kentucky,US,2020-10-04T04:23:44+00:00,"Christian, Kentucky, US",1407,24,
Clark,Kentucky,US,2020-10-04T04:23:44+00:00,"Clark, Kentucky, US",359,10,
Clay,Kentucky,US,2020-10-04T04:23:44+00:00,"Clay, Kentucky, US",343,6,
Clinton,Kentucky,US,2020-10-04T04:23:44+00:00,"Clinton, Kentucky, US",139,2,
Crittenden,Kentucky,US,2020-10-04T04:23:44+00:00,"Crittenden, Kentucky, US",123,1,
Cumberland,Kentucky,US,2020-10-04T04:23:44+00:00,"Cumberland, Kentucky, US",108,0,
Daviess,Kentucky,US,2020-10-04T04:23:44+00:00,"Daviess, Kentucky, US",1506,14,
Edmonson,Kentucky,US,2020-10-04T04:23:44+00:00,"Edmonson, Kentucky, US",140,12,
Elliott,Kentucky,US,2020-10-04T04:23:44+00:00,"Elliott, Kentucky, US",44,0,
Estill,Kentucky,US,2020-10-04T04:23:44+00:00,"Estill, Kentucky, US",190,0,
Fayette,Kentucky,US,2020-10-04T04:23:44+00:00,"Fayette, Kentucky, US",7005,77,
Fleming,Kentucky,US,2020-10-04T04:23:44+00:00,"Fleming, Kentucky, US",87,0,
Floyd,Kentucky,US,2020-10-04T04:23:44+00:00,"Floyd, Kentucky, US",210,4,
Franklin,Kentucky,US,2020-10-04T04:23:44+00:00,"Franklin, Kentucky, US",712,12,
Fulton,Kentucky,US,2020-10-04T04:23:44+00:00,"Fulton, Kentucky, US",172,3,
Gallatin,Kentucky,US,2020-10-04T04:23:44+00:00,"Gallatin, Kentucky, US",100,8,
Garrard,Kentucky,US,2020-10-04T04:23:44+00:00,"Garrard, Kentucky, US",179,3,
Grant,Kentucky,US,2020-10-04T04:23:44+00:00,"Grant, Kentucky, US",184,6,
Graves,Kentucky,US,2020-10-04T04:23:44+00:00,"Graves, Kentucky, US",769,29,
Grayson,Kentucky,US,2020-10-04T04:23:44+00:00,"Grayson, Kentucky, US",412,14,
